endTime,artistName,trackName,msPlayed,uri
2021-11-15 14:58,Charlotte Cardin,Sun Goes Down (Buddy),218600,0BrYYNvXuk3BwLlzcVxzj5
2021-11-15 15:01,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-15 15:04,Charlotte Cardin,Meaningless,217493,6xrQkzFMwF4FFHezzS2VRG
2021-11-15 15:07,Charlotte Cardin,C'est La Vie,163093,
2021-11-15 15:09,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2021-11-15 15:12,Charlotte Cardin,Passive Aggressive (Johnny GOLD Remix),171213,
2021-11-15 15:16,Charlotte Cardin,Sex to Me,216186,77sZ0t591bcv6nBLbxkmQz
2021-11-15 15:21,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-15 15:35,Charlotte Cardin,Daddy,87980,7jeqg2P5vPGfOSWzKRbcsi
2021-11-15 17:24,Charlotte Cardin,Daddy,2011,7jeqg2P5vPGfOSWzKRbcsi
2021-11-15 17:27,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-15 17:29,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2021-11-15 17:33,Charlotte Cardin,Sad Girl,195426,0PJJlfLu0zqJE4vg32kn63
2021-11-15 17:36,Charlotte Cardin,Romeo,224213,6a80fpUQyu8ZObGP3PxjZJ
2021-11-15 17:40,Charlotte Cardin,Passive Aggressive,189840,23A2H7NeguB5mYonS3KnSp
2021-11-15 17:42,Charlotte Cardin,Daddy,170093,7jeqg2P5vPGfOSWzKRbcsi
2021-11-15 17:46,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-15 17:49,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2021-11-15 17:52,Charlotte Cardin,Oceans,209066,4d7BNuSCBiFA2zs1Vs1ea0
2021-11-15 17:53,Charlotte Cardin,Passive Aggressive (Johnny GOLD Remix),73071,
2021-11-15 17:57,Charlotte Cardin,Phoenix (Reprise),219526,
2021-11-15 18:01,Charlotte Cardin,Sun Goes Down (Buddy),218600,0BrYYNvXuk3BwLlzcVxzj5
2021-11-15 18:04,Charlotte Cardin,Sex to Me,216186,77sZ0t591bcv6nBLbxkmQz
2021-11-15 18:08,Charlotte Cardin,XOXO,226906,
2021-11-15 18:09,Charlotte Cardin,Phoenix,78634,2MW95MMZxT0UoKLNcaTJ8O
2021-11-15 18:27,Charlotte Cardin,Scorpio Season,40339,3zOMHLVVWWb1NvD9jkVoAf
2021-11-15 18:27,Charlotte Cardin,Meaningless,217493,6xrQkzFMwF4FFHezzS2VRG
2021-11-15 18:36,Charlotte Cardin,Scorpio Season,144872,3zOMHLVVWWb1NvD9jkVoAf
2021-11-15 18:36,Charlotte Cardin,Je Quitte,18827,0xr5GBdqUGVyTnU15Ez32s
2021-11-15 18:38,Charlotte Cardin,C'est La Vie,100888,
2021-11-15 18:47,Charlotte Cardin,C'est La Vie,62206,
2021-11-15 18:49,Charlotte Cardin,Changing,157493,
2021-11-15 18:53,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-15 18:54,Kimberose,By the Sun,1365,
2021-11-15 18:54,Clay and Friends,C'est tout,17952,
2021-11-15 18:54,Loud,"Sometimes, All the Time",3833,
2021-11-15 18:54,Charlotte Cardin,Je Quitte,1638,0xr5GBdqUGVyTnU15Ez32s
2021-11-15 18:57,Charlotte Cardin,Sad Girl,195426,0PJJlfLu0zqJE4vg32kn63
2021-11-15 18:57,Charlotte Cardin,Phoenix (Reprise),20479,
2021-11-15 19:00,Charlotte Cardin,Scorpio Season,3330,3zOMHLVVWWb1NvD9jkVoAf
2021-11-15 19:00,Charlotte Cardin,Changing,4631,
2021-11-15 19:00,Charlotte Cardin,Daddy,170093,7jeqg2P5vPGfOSWzKRbcsi
2021-11-15 19:02,Charlotte Cardin,Sun Goes Down (Buddy),97810,0BrYYNvXuk3BwLlzcVxzj5
2021-11-16 00:46,Charlotte Cardin,Scorpio Season,185213,3zOMHLVVWWb1NvD9jkVoAf
2021-11-16 00:48,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-16 00:51,Charlotte Cardin,Changing,157493,
2021-11-16 00:53,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2021-11-16 00:55,Charlotte Cardin,Passive Aggressive (Johnny GOLD Remix),96247,
2021-11-16 00:57,Charlotte Cardin,C'est La Vie,163093,
2021-11-16 00:58,Charlotte Cardin,Phoenix (Reprise),27934,
2021-11-16 01:08,Beyoncé,Halo,465766,
2021-11-16 01:08,Destiny's Child,Survivor,7722,
2021-11-16 01:12,Beyoncé,Drunk in Love - Homecoming Live,254004,4LzdggfUuKAK5zypoKnueZ
2021-11-16 01:16,Beyoncé,Crazy In Love - Remix,226400,
2021-11-16 01:19,Beyoncé,Sweet Dreams,208066,
2021-11-16 01:20,Beyoncé,Get Me Bodied - Extended Mix,35131,
2021-11-16 01:24,Charlotte Cardin,Meaningless,217493,6xrQkzFMwF4FFHezzS2VRG
2021-11-16 01:25,Charlotte Cardin,Sex to Me,4362,77sZ0t591bcv6nBLbxkmQz
2021-11-16 01:25,Charlotte Cardin,Daddy,48134,7jeqg2P5vPGfOSWzKRbcsi
2021-11-16 01:28,Charlotte Cardin,C'est La Vie,163093,
2021-11-16 01:32,James Blake,Say What You Will,280993,
2021-11-16 01:36,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299,7KX65PC1UZuImsUInThbav
2021-11-16 01:39,Òlah Bliss,What Are You so Afraid Of,165187,
2021-11-16 01:46,Teena Marie,I Need Your Lovin',451466,4CCJB3TUBjvfgahZiTvFg0
2021-11-16 01:49,J Balvin,F40,161400,
2021-11-16 01:53,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-16 01:59,J Balvin,Poblado - Remix,392866,
2021-11-16 02:03,J Balvin,Suerte,203013,
2021-11-16 02:06,J Balvin,Una Nota,170760,
2021-11-16 02:10,Jadu Heart,Burning Hour,278900,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 02:13,Brittany Howard,Baby - Gitty Remix featuring Syd,145725,53s1fe0PsGqag2oZ5CrLtg
2021-11-16 02:17,Galimatias,GPS,244615,
2021-11-16 02:20,Wet,Bound (with Blood Orange),220332,
2021-11-16 02:25,Drake,Trust Issues,281518,
2021-11-16 02:28,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2021-11-16 02:31,J Balvin,Vestido,186453,
2021-11-16 02:34,Charlotte Cardin,Changing,157493,
2021-11-16 02:37,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190,6IbCvfmmICEEAyDwQ9zcbt
2021-11-16 02:40,Rhye,Open,217053,3JsA2sWDNR9oQogGAzqqtH
2021-11-16 02:44,J Balvin,Bebé Que Bien Te Ves,226240,
2021-11-16 02:48,Adele,Easy On Me,224694,0gplL1WMoJ6iYaPgMCL0gX
2021-11-16 02:51,Terry Presume,Act Up,184826,
2021-11-16 02:53,BIA,BESITO (feat. G Herbo),131224,
2021-11-16 02:57,RKCB,Baptize,247912,06DkevSU67Vdlpoq4mxNWm
2021-11-16 03:02,Alina Baraz,Maze,269280,15qsP4hafiNestjAxqJAL9
2021-11-16 03:07,Vicki Sue Robinson,Turn the Beat Around,333826,
2021-11-16 03:10,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2021-11-16 03:14,TENDER,Come Down When You're Ready,251668,1guFmtftIo1lNcin08glmH
2021-11-16 03:18,Charlotte Cardin,Sex to Me,216186,77sZ0t591bcv6nBLbxkmQz
2021-11-16 03:21,Little Simz,Point and Kill,185600,
2021-11-16 03:24,J Balvin,7 De Mayo,209253,
2021-11-16 03:27,Aquilo,You Make Me Mad,186154,
2021-11-16 03:30,reggie,Avalanche,148280,
2021-11-16 03:32,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-16 03:35,MIKA,Make You Happy - Miami Edit,190880,
2021-11-16 03:38,Pink Sweat$,I Feel Good,136058,
2021-11-16 03:41,Charlotte Cardin,Sun Goes Down (Buddy),218600,0BrYYNvXuk3BwLlzcVxzj5
2021-11-16 03:45,Dua Lipa,Love Again - Imanbek Remix,214000,0zg8u9UUlvwSvBJYEjhgDT
2021-11-16 03:48,Charlotte Cardin,C'est La Vie,163093,
2021-11-16 03:52,James Blake,Say What You Will,280993,
2021-11-16 03:56,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299,7KX65PC1UZuImsUInThbav
2021-11-16 03:59,Òlah Bliss,What Are You so Afraid Of,165187,
2021-11-16 04:06,Teena Marie,I Need Your Lovin',451466,4CCJB3TUBjvfgahZiTvFg0
2021-11-16 04:09,J Balvin,F40,161400,
2021-11-16 04:13,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-16 04:19,J Balvin,Poblado - Remix,392866,
2021-11-16 04:23,J Balvin,Suerte,203013,
2021-11-16 04:26,J Balvin,Una Nota,170760,
2021-11-16 04:30,Jadu Heart,Burning Hour,278900,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 04:33,Brittany Howard,Baby - Gitty Remix featuring Syd,145725,53s1fe0PsGqag2oZ5CrLtg
2021-11-16 04:37,Galimatias,GPS,244615,
2021-11-16 04:40,Wet,Bound (with Blood Orange),220332,
2021-11-16 04:45,Drake,Trust Issues,281518,
2021-11-16 04:48,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2021-11-16 04:51,J Balvin,Vestido,186453,
2021-11-16 04:54,Charlotte Cardin,Changing,157493,
2021-11-16 04:57,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190,6IbCvfmmICEEAyDwQ9zcbt
2021-11-16 05:00,Rhye,Open,217053,3JsA2sWDNR9oQogGAzqqtH
2021-11-16 05:04,J Balvin,Bebé Que Bien Te Ves,226240,
2021-11-16 05:08,Adele,Easy On Me,224694,0gplL1WMoJ6iYaPgMCL0gX
2021-11-16 05:11,Terry Presume,Act Up,184826,
2021-11-16 05:13,BIA,BESITO (feat. G Herbo),131224,
2021-11-16 05:17,RKCB,Baptize,247912,06DkevSU67Vdlpoq4mxNWm
2021-11-16 05:22,Alina Baraz,Maze,269280,15qsP4hafiNestjAxqJAL9
2021-11-16 05:27,Vicki Sue Robinson,Turn the Beat Around,333826,
2021-11-16 05:30,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2021-11-16 05:34,TENDER,Come Down When You're Ready,251668,1guFmtftIo1lNcin08glmH
2021-11-16 05:38,Charlotte Cardin,Sex to Me,216186,77sZ0t591bcv6nBLbxkmQz
2021-11-16 05:41,Little Simz,Point and Kill,185600,
2021-11-16 05:44,J Balvin,7 De Mayo,209253,
2021-11-16 05:47,Aquilo,You Make Me Mad,186154,
2021-11-16 05:50,reggie,Avalanche,148280,
2021-11-16 05:52,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-16 05:55,MIKA,Make You Happy - Miami Edit,190880,
2021-11-16 05:58,Pink Sweat$,I Feel Good,136058,
2021-11-16 06:01,Charlotte Cardin,Sun Goes Down (Buddy),218600,0BrYYNvXuk3BwLlzcVxzj5
2021-11-16 06:05,Dua Lipa,Love Again - Imanbek Remix,214000,0zg8u9UUlvwSvBJYEjhgDT
2021-11-16 06:08,Charlotte Cardin,C'est La Vie,163093,
2021-11-16 06:12,James Blake,Say What You Will,280993,
2021-11-16 06:16,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299,7KX65PC1UZuImsUInThbav
2021-11-16 06:19,Òlah Bliss,What Are You so Afraid Of,165187,
2021-11-16 06:26,Teena Marie,I Need Your Lovin',451466,4CCJB3TUBjvfgahZiTvFg0
2021-11-16 06:29,J Balvin,F40,161400,
2021-11-16 06:33,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-16 06:39,J Balvin,Poblado - Remix,392866,
2021-11-16 06:43,J Balvin,Suerte,203013,
2021-11-16 06:46,J Balvin,Una Nota,170760,
2021-11-16 06:50,Jadu Heart,Burning Hour,278900,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 06:53,Brittany Howard,Baby - Gitty Remix featuring Syd,145725,53s1fe0PsGqag2oZ5CrLtg
2021-11-16 06:57,Galimatias,GPS,244615,
2021-11-16 07:01,Wet,Bound (with Blood Orange),220332,
2021-11-16 07:05,Drake,Trust Issues,281518,
2021-11-16 07:08,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2021-11-16 07:11,J Balvin,Vestido,186453,
2021-11-16 07:14,Charlotte Cardin,Changing,157493,
2021-11-16 07:17,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190,6IbCvfmmICEEAyDwQ9zcbt
2021-11-16 07:21,Rhye,Open,217053,3JsA2sWDNR9oQogGAzqqtH
2021-11-16 07:24,J Balvin,Bebé Que Bien Te Ves,226240,
2021-11-16 07:28,Adele,Easy On Me,224694,0gplL1WMoJ6iYaPgMCL0gX
2021-11-16 07:31,Terry Presume,Act Up,149142,
2021-11-16 07:33,BIA,BESITO (feat. G Herbo),131224,
2021-11-16 07:37,RKCB,Baptize,247912,06DkevSU67Vdlpoq4mxNWm
2021-11-16 07:41,Alina Baraz,Maze,269280,15qsP4hafiNestjAxqJAL9
2021-11-16 07:47,Vicki Sue Robinson,Turn the Beat Around,333826,
2021-11-16 07:49,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2021-11-16 07:53,TENDER,Come Down When You're Ready,251668,1guFmtftIo1lNcin08glmH
2021-11-16 07:57,Charlotte Cardin,Sex to Me,216186,77sZ0t591bcv6nBLbxkmQz
2021-11-16 08:00,Little Simz,Point and Kill,185600,
2021-11-16 08:04,J Balvin,7 De Mayo,209253,
2021-11-16 08:07,Aquilo,You Make Me Mad,186154,
2021-11-16 08:09,reggie,Avalanche,148280,
2021-11-16 08:12,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-16 08:15,MIKA,Make You Happy - Miami Edit,190880,
2021-11-16 08:17,Pink Sweat$,I Feel Good,136058,
2021-11-16 08:21,Charlotte Cardin,Sun Goes Down (Buddy),218600,0BrYYNvXuk3BwLlzcVxzj5
2021-11-16 08:24,Dua Lipa,Love Again - Imanbek Remix,214000,0zg8u9UUlvwSvBJYEjhgDT
2021-11-16 08:27,Charlotte Cardin,C'est La Vie,163093,
2021-11-16 08:32,James Blake,Say What You Will,280993,
2021-11-16 08:35,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299,7KX65PC1UZuImsUInThbav
2021-11-16 08:38,Òlah Bliss,What Are You so Afraid Of,165187,
2021-11-16 08:46,Teena Marie,I Need Your Lovin',451466,4CCJB3TUBjvfgahZiTvFg0
2021-11-16 08:48,J Balvin,F40,161400,
2021-11-16 08:52,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-16 08:59,J Balvin,Poblado - Remix,392866,
2021-11-16 09:02,J Balvin,Suerte,203013,
2021-11-16 09:05,J Balvin,Una Nota,170760,
2021-11-16 09:10,Jadu Heart,Burning Hour,278900,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 09:12,Brittany Howard,Baby - Gitty Remix featuring Syd,145725,53s1fe0PsGqag2oZ5CrLtg
2021-11-16 09:16,Galimatias,GPS,244615,
2021-11-16 09:20,Wet,Bound (with Blood Orange),220332,
2021-11-16 09:25,Drake,Trust Issues,281518,
2021-11-16 09:27,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2021-11-16 09:30,J Balvin,Vestido,186453,
2021-11-16 09:33,Charlotte Cardin,Changing,157493,
2021-11-16 09:36,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190,6IbCvfmmICEEAyDwQ9zcbt
2021-11-16 09:40,Rhye,Open,217053,3JsA2sWDNR9oQogGAzqqtH
2021-11-16 09:44,J Balvin,Bebé Que Bien Te Ves,226240,
2021-11-16 09:47,Adele,Easy On Me,224694,0gplL1WMoJ6iYaPgMCL0gX
2021-11-16 09:51,Terry Presume,Act Up,184826,
2021-11-16 10:51,BIA,BESITO (feat. G Herbo),33385,
2021-11-16 13:23,BANKS,Goddess,1277,
2021-11-16 13:23,BANKS,Gemini Feed,6967,5fdzPMOxUqVJYSzTP5cFP7
2021-11-16 13:23,BANKS,Fuck Em Only We Know,4398,29eSUWTaHCK25EPDNTk1hG
2021-11-16 13:23,BANKS,Fuck With Myself,3994,3yMQ2HIVpgZHKLLBCBJ52e
2021-11-16 13:24,BANKS,Godless,12443,1eTL8yocTmire9gpOn2H2g
2021-11-16 13:24,BANKS,Till Now,7109,4SnsBNpFu6Ho9RejNMtdgs
2021-11-16 13:35,BANKS,Weaker Girl,25083,66hcdey60iQ45Gx72LZyVS
2021-11-16 14:22,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299,7KX65PC1UZuImsUInThbav
2021-11-16 14:26,Alina Baraz,Maze,269280,15qsP4hafiNestjAxqJAL9
2021-11-16 14:27,J Balvin,Bebé Que Bien Te Ves,11054,
2021-11-16 14:27,J Balvin,Poblado - Remix,19128,
2021-11-16 14:32,Drake,Trust Issues,281518,
2021-11-16 14:35,MIKA,Make You Happy - Miami Edit,190880,
2021-11-16 14:37,Pink Sweat$,I Feel Good,136058,
2021-11-16 14:38,Galimatias,GPS,9319,
2021-11-16 14:38,J Balvin,7 De Mayo,66033,
2021-11-16 14:39,Aquilo,You Make Me Mad,23834,
2021-11-16 14:39,Wet,Bound (with Blood Orange),25473,
2021-11-16 14:39,Charlotte Cardin,C'est La Vie,8317,
2021-11-16 14:39,J Balvin,Vestido,3466,
2021-11-16 14:40,Teena Marie,I Need Your Lovin',22965,4CCJB3TUBjvfgahZiTvFg0
2021-11-16 14:40,Little Simz,Point and Kill,3128,
2021-11-16 14:40,Rhye,Open,4920,3JsA2sWDNR9oQogGAzqqtH
2021-11-16 14:40,James Blake,Say What You Will,13139,
2021-11-16 14:44,Charlotte Cardin,Sun Goes Down (Buddy),218600,0BrYYNvXuk3BwLlzcVxzj5
2021-11-16 14:47,J Balvin,Una Nota,170760,
2021-11-16 14:49,Charlotte Cardin,Changing,157493,
2021-11-16 14:52,reggie,Avalanche,148280,
2021-11-16 14:56,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-16 14:57,Jadu Heart,Burning Hour,70286,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 15:01,Charlotte Cardin,Anyone Who Loves Me,236533,0PFWKBTSeRDZV8K4boqdrW
2021-11-16 15:06,Jadu Heart,Burning Hour,278900,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 15:09,J Balvin,F40,161400,
2021-11-16 15:11,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2021-11-16 15:12,Vicki Sue Robinson,Turn the Beat Around,53887,
2021-11-16 15:12,BIA,BESITO (feat. G Herbo),2693,
2021-11-16 15:12,J Balvin,Suerte,724,
2021-11-16 15:15,Òlah Bliss,What Are You so Afraid Of,137720,
2021-11-16 15:18,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190,6IbCvfmmICEEAyDwQ9zcbt
2021-11-16 15:22,TENDER,Come Down When You're Ready,251668,1guFmtftIo1lNcin08glmH
2021-11-16 15:26,RKCB,Baptize,247912,06DkevSU67Vdlpoq4mxNWm
2021-11-16 15:26,Dua Lipa,Love Again - Imanbek Remix,16916,0zg8u9UUlvwSvBJYEjhgDT
2021-11-16 15:30,Adele,Easy On Me,224694,0gplL1WMoJ6iYaPgMCL0gX
2021-11-16 15:32,Charlotte Cardin,Over Me,136640,4vjO5BljnttgRtYr7XIRPZ
2021-11-16 15:33,Terry Presume,Act Up,29303,
2021-11-16 15:33,Charlotte Cardin,Sex to Me,2876,77sZ0t591bcv6nBLbxkmQz
2021-11-16 16:25,Beyoncé,"Be Alive (Original Song from the Motion Picture ""King Richard"")",220253,
2021-11-16 16:27,Sir Sly,Bang,131440,5GbK9am1svakX356ltRPcm
2021-11-16 16:31,clear eyes,heat of the moment,187137,
2021-11-16 16:34,EXES,Girl of My Dreams,224725,4wSTWRT7MfTUTmvaeeTxZw
2021-11-16 17:01,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-16 17:04,MØ,Brad Pitt,181706,
2021-11-16 17:08,Foster The People,Pumped Up Kicks - Gus Dapperton Version,232200,
2021-11-16 17:11,Ghetto Kids,La Mano (feat. Tavo Rayo),187580,
2021-11-16 17:15,Bad Suns,Wishing Fountains,215821,
2021-11-16 17:18,ROSALÍA,LA FAMA (with The Weeknd),188102,
2021-11-16 17:19,Sleeping At Last,Atom 2,59583,
2021-11-16 17:21,Ed Sheeran,Shivers (Dillon Francis Remix) [Main Mix],127766,
2021-11-16 17:26,Kasbo,Hemma - Chet Porter Remix,295500,
2021-11-16 17:28,220 KID,Stupid Feelings - Jonasu Remix,158728,
2021-11-16 17:32,Erika de Casier,Polite - Mura Masa Remix,230273,
2021-11-16 17:36,DROELOE,Strangers,197541,
2021-11-16 17:37,AREA21,Time Machine,60443,
2021-11-16 17:39,Charli XCX,Good Ones - THAT KIND Remix,160666,1LHhEn432gLhN8tHz19uoE
2021-11-16 17:40,Dzsí,Vártam Rád,5969,
2021-11-16 17:40,LOVA,Didn’t Know Shit - Spotify Studio It's Hits Recording,1248,
2021-11-16 18:44,Kasbo,Hemma - Chet Porter Remix,295500,
2021-11-16 19:31,Charlotte Cardin,Sex to Me,213310,77sZ0t591bcv6nBLbxkmQz
2021-11-16 19:33,Brittany Howard,Baby - Gitty Remix featuring Syd,145725,53s1fe0PsGqag2oZ5CrLtg
2021-11-16 19:35,Charlotte Cardin,"You Lie, You Die",150080,
2021-11-16 19:36,Yseult,INDÉLÉBILE,39331,
2021-11-16 19:37,Aquilo,You Make Me Mad,1509,
2021-11-16 19:37,J Balvin,7 De Mayo,930,
2021-11-16 19:37,Pink Sweat$,I Feel Good,5317,
2021-11-16 19:37,Vicki Sue Robinson,Turn the Beat Around,9248,
2021-11-16 19:37,Alina Baraz,Maze,2557,15qsP4hafiNestjAxqJAL9
2021-11-16 19:37,J Balvin,Bebé Que Bien Te Ves,36245,
2021-11-16 19:37,J Balvin,Una Nota,1765,
2021-11-16 19:38,Michael Kiwanuka,Cold Little Heart - Radio Edit,75092,7KX65PC1UZuImsUInThbav
2021-11-16 19:39,Charlotte Cardin,"You Lie, You Die",8014,
2021-11-16 19:39,Òlah Bliss,What Are You so Afraid Of,3816,
2021-11-16 19:39,TENDER,Come Down When You're Ready,2647,1guFmtftIo1lNcin08glmH
2021-11-16 19:41,Charlotte Cardin,Good Girl,158746,7h2bnYbtGIh1eBTJiAObuX
2021-11-16 19:46,James Blake,Say What You Will,280993,
2021-11-16 19:48,Galimatias,GPS,1184,
2021-11-16 19:48,reggie,Avalanche,2028,
2021-11-16 19:48,RKCB,Baptize,4089,06DkevSU67Vdlpoq4mxNWm
2021-11-16 19:48,Teena Marie,I Need Your Lovin',3841,4CCJB3TUBjvfgahZiTvFg0
2021-11-16 19:48,Charlotte Cardin,Changing,126385,
2021-11-16 19:48,Drake,Trust Issues,4110,
2021-11-16 19:48,Brittany Howard,Baby - Gitty Remix featuring Syd,1347,53s1fe0PsGqag2oZ5CrLtg
2021-11-16 19:48,J Balvin,Vestido,925,
2021-11-16 19:50,Jadu Heart,Burning Hour,85245,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 22:12,Jadu Heart,Burning Hour,193655,2dje3ZBu1j1r0QfR7mtS0l
2021-11-16 22:12,Terry Presume,Act Up,948,
2021-11-16 22:14,Charlotte Cardin,Over Me,103253,4vjO5BljnttgRtYr7XIRPZ
2021-11-16 22:14,Adele,Easy On Me,4576,0gplL1WMoJ6iYaPgMCL0gX
2021-11-16 22:18,Daniel Caesar,Get You (feat. Kali Uchis),9239,7zFXmv6vqI4qOt4yGf3jYZ
2021-11-16 22:18,Adele,When We Were Young,214549,
2021-11-16 22:18,Daniel Caesar,Streetcar,814,7Cu2COdH93MnuireuKNiS3
2021-11-16 22:22,Daniel Caesar,Japanese Denim,270846,1boXOL0ua7N2iCOUVI1p9F
2021-11-16 22:22,Daniel Caesar,Cyanide,4676,
2021-11-16 22:29,Daniel Caesar,ARE YOU OK?,392696,2hSwwIRD8sahfwQGjFdixz
2021-11-16 22:29,James Blake,Famous Last Words,6477,
2021-11-16 22:29,James Blake,Life Is Not The Same,1663,53tKpMeDRvMq4xKvQzc6Ih
2021-11-16 22:29,James Blake,Say What You Will,1171,
2021-11-16 22:29,Daniel Caesar,Who Hurt You?,1941,
2021-11-16 22:30,James Blake,when the party’s over,48346,
2021-11-16 22:30,James Blake,Do You Ever,890,
2021-11-16 22:30,James Blake,Before,1509,
2021-11-16 22:30,James Blake,I Keep Calling,2748,
2021-11-16 22:30,James Blake,The First Time Ever I Saw Your Face,5998,
2021-11-16 22:30,James Blake,Summer Of Now,225,
2021-11-16 22:32,James Blake,Godspeed,82627,
2021-11-17 01:01,James Blake,Godspeed,137874,
2021-11-17 01:05,Prince Charlez,Think High,2236,45wgVA8LxDatM5wh7HQ7q1
2021-11-17 01:05,Elderbrook,Numb,230040,2cdCC1aCXbvz9tXFOR6CxR
2021-11-17 01:09,Petit Biscuit,Burnin,2927,5D246C2tLKCTeZgcsRfvcA
2021-11-17 01:09,Andie,Redbone - Live,232442,3YPRWKRtYr6mzf8X80oAGE
2021-11-17 01:13,Terry Presume,Act Up,1530,
2021-11-17 01:13,Billie Eilish,I Didn't Change My Number,2919,7bcy34fBT2ap1L4bfPsl9q
2021-11-17 01:13,Kevin Garrett,Control,242186,0u90YKag3q9NwH4rNfXo7I
2021-11-17 01:13,J Balvin,Fantasías,1950,6NrS68u0qtZ0bzNVSNz18T
2021-11-17 01:17,Halima,Ford Cardinal,222896,7Esrr3lXpwFDCc7SjKohB6
2021-11-17 01:17,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),10321,6IbCvfmmICEEAyDwQ9zcbt
2021-11-17 01:20,Charlotte Cardin,Scorpio Season,123572,3zOMHLVVWWb1NvD9jkVoAf
2021-11-17 05:10,Charlotte Cardin,Scorpio Season,61641,3zOMHLVVWWb1NvD9jkVoAf
2021-11-17 05:12,Willum Maindo,Say It,108574,6czx0OERwtJVUHQVDQ9pX3
2021-11-17 05:15,Giveon,The Beach,205663,2Hd7uGbl8PX0IxyX59VFOg
2021-11-17 05:15,Jhené Aiko,stranger,3916,7eZXAeqqdLDrAp2MvrPzWn
2021-11-17 05:16,Moses Sumney,Cut Me,15360,1A2BT8JYVRjsKdswwvWXG6
2021-11-17 05:20,Giveon,The Beach,3252,2Hd7uGbl8PX0IxyX59VFOg
2021-11-17 05:20,Linda Ronstadt,You're No Good,15335,
2021-11-17 05:20,Linda Ronstadt,Blue Bayou,239399,
2021-11-17 05:20,J Balvin,Fantasías,1466,6NrS68u0qtZ0bzNVSNz18T
2021-11-17 05:23,Charlotte Cardin,Daddy,170093,7jeqg2P5vPGfOSWzKRbcsi
2021-11-17 05:23,BANKS,Skinnydipped,7626,1BBKX7HKP2h49AmingCDQb
2021-11-17 05:23,VÉRITÉ,Teenage Dream,5286,01I5I4ykvMQwplZIkO4SxX
2021-11-17 05:23,J Balvin,Otra Noche Sin Ti,3352,6xvaSd27eSA5kQlFRYhWZF
2021-11-17 05:25,Adele,Easy On Me,23,0gplL1WMoJ6iYaPgMCL0gX
2021-11-17 05:25,Jazmine Sullivan,Bodies - Intro,120128,2Itnx6zp6Ztkex5JnRcy3U
